Label	Category	Name
GCA_949399525.1_extra.SRR6032578.57_1677799215_CASLZY010000589.1_seq1...aac6p_class2	Latent	NA
GCA_000429825.1_ASM42982v1_AUCP01000071.1_seq1...aac6p_class2	Latent	NA
GCA_000739015.1_ASM73901v1_JPUG01000077.1_seq1...aac3_class1	Latent	NA
GCA_000739695.1_ASM73969v1_BBIO01000032.1_seq1...aac3_class1	Latent	NA
GCA_000969445.1_ASM96944v1_JZEY01000054.1_seq1...aac3_class1	Latent	NA
GCA_001263355.1_ASM126335v1_LGYO01000072.1_seq1...aac3_class1	Latent	NA
GCA_001280875.1_ASM128087v1_LGAJ01000003.1_seq1...aac6p_class2	Latent	NA
GCA_002631185.1_ASM263118v1_PDNU01000017.1_seq1...aac3_class1	Latent	NA
GCA_002741015.1_ASM274101v1_CP016616.1_seq1...aac3_class1	Latent	NA
GCA_002879645.1_ASM287964v1_PNRE01000065.1_seq1...aac3_class1	Latent	NA
GCA_003350535.1_ASM335053v1_QQBB01000001.1_seq1...aac3_class1	Latent	NA
GCA_003604215.1_ASM360421v1_QXGS01000014.1_seq1...aac3_class1	Latent	NA
GCA_004342985.1_ASM434298v1_SMBO01000004.1_seq1...aac6p_class2	Latent	NA
GCA_004363235.1_ASM436323v1_SNYW01000007.1_seq1...aac3_class1	Latent	NA
GCA_004745635.1_ASM474563v1_SRLB01000004.1_seq1...aac3_class1	Latent	NA
GCA_005281615.1_ASM528161v1_SZZM01000005.1_seq1...aac3_class1	Latent	NA
GCA_007855645.1_ASM785564v1_CP042261.1_seq1...aac3_class1	Latent	NA
GCA_008757455.1_ASM875745v1_VCMV01000024.1_seq1...aac3_class1	Latent	NA
GCA_009834675.1_ASM983467v1_ASAC01000014.1_seq1...aac3_class1	Latent	NA
GCA_009848505.1_ASM984850v1_WWDL01000060.1_seq1...aac3_class1	Latent	NA
GCA_012274265.1_ASM1227426v1_JAANYY010000002.1_seq1...aac3_class1	Latent	NA
GCA_012516475.1_ASM1251647v1_CP051217.1_seq1...aac3_class1	Latent	NA
GCA_013425525.1_ASM1342552v1_JACCKA010000070.1_seq1...aac3_class1	Latent	NA
GCA_013812825.1_ASM1381282v1_JACCSU010000084.1_seq1...aac3_class1	Latent	NA
GCA_014490445.1_ASM1449044v1_JACTUZ010000049.1_seq1...aac3_class1	Latent	NA
GCA_016427565.1_ASM1642756v1_JAELXT010000002.1_seq1...aac3_class1	Latent	NA
GCA_016734765.1_ASM1673476v1_JAERQE010000021.1_seq1...aac3_class1	Latent	NA
GCA_016734765.1_ASM1673476v1_JAERQE010000075.1_seq1...aac3_class1	Latent	NA
GCA_016743775.1_ASM1674377v1_JAEQMY010000015.1_seq1...aac3_class1	Latent	NA
GCA_016773205.1_ASM1677320v1_JAETWB010000029.1_seq1...aac3_class1	Latent	NA
GCA_016811235.1_ASM1681123v1_JAFBID010000003.1_seq1...aac3_class1	Latent	NA
GCA_018056055.1_ASM1805605v1_JAGPGK010000223.1_seq1...aac3_class1	Latent	NA
GCA_019166075.1_ASM1916607v1_JAHTGR010000003.1_seq1...aac3_class1	Latent	NA
GCA_019635815.1_ASM1963581v1_JAHBYS010000039.1_seq1...aac3_class1	Latent	NA
GCA_019750075.1_ASM1975007v1_JAIEOY010000257.1_seq1...aac3_class1	Latent	NA
GCA_020062005.1_ASM2006200v1_JAGUXC010000115.1_seq1...aac3_class1	Latent	NA
GCA_020697385.1_ASM2069738v1_JAJFBI010000570.1_seq1...aac3_class1	Latent	NA
GCA_020832185.1_ASM2083218v1_JAFIFE010000015.1_seq1...aac3_class1	Latent	NA
GCA_023632845.1_ASM2363284v1_JALDJO010000009.1_seq1...aac6p_class2	Latent	NA
GCA_024345515.1_ASM2434551v1_JAGQBG010000017.1_seq1...aac3_class1	Latent	NA
GCA_025211055.1_ASM2521105v1_JAOARO010000008.1_seq1...aac6p_class2	Latent	NA
GCA_025495215.1_ASM2549521v1_JAEPVR010000123.1_seq1...aac6p_class2	Latent	NA
GCA_027487475.1_ASM2748747v1_JAIYDM010000237.1_seq1...aac3_class1	Latent	NA
GCA_029887875.1_ASM2988787v1_JARXRM010000044.1_seq1...aac3_class1	Latent	NA
GCA_030068545.1_ASM3006854v1_JASJOR010000012.1_seq1...aac6p_class2	Latent	NA
GCA_030506325.1_ASM3050632v1_CP120683.1_seq1...aac3_class1	Latent	NA
GCA_031455175.1_ASM3145517v1_JAVDSF010000010.1_seq1...aac6p_class2	Latent	NA
GCA_035537415.1_ASM3553741v1_DATLMF010000691.1_seq1...aac3_class1	Latent	NA
GCA_035540575.1_ASM3554057v1_DATLGF010000482.1_seq1...aac3_class1	Latent	NA
GCA_035627355.1_ASM3562735v1_DASPLW010000025.1_seq1...aac3_class1	Latent	NA
GCA_035627455.1_ASM3562745v1_DASPLS010000021.1_seq1...aac3_class1	Latent	NA
GCA_035628435.1_ASM3562843v1_DASPJV010000716.1_seq1...aac3_class1	Latent	NA
GCA_036314045.1_ASM3631404v1_JAYGGN010000007.1_seq1...aac3_class1	Latent	NA
GCA_036387735.1_ASM3638773v1_DASVTE010000045.1_seq1...aac3_class1	Latent	NA
GCA_036826205.1_ASM3682620v1_DAISWU010000020.1_seq1...aac3_class1	Latent	NA
GCA_901212375.1_KLG1_CAAKNP010000066.1_seq1...aac6p_class2	Latent	NA
GCA_947494055.1_2.223.fasta_CANLTR010000005.1_seq1...aac6p_class2	Latent	NA
GCA_000170355.1_ASM17035v1_ABBF01000473.1_seq1...aac6p_class2	Latent	NA
GCA_000192065.2_ASM19206v1_AEQX01000070.1_seq1...aac6p_class2	Latent	NA
GCA_000245795.1_Fack_lang_CCUG_37842_V1_JH601133.1_seq1...aac6p_class2	Latent	NA
GCA_000262405.1_ASM26240v1_JH660647.1_seq1...aac6p_class2	Latent	NA
GCA_000317145.1_ASM31714v1_CP003600.1_seq1...aac3_class1	Latent	NA
GCA_000876675.2_ASM87667v2_CP030353.1_seq2...aac6p_class2	Latent	NA
GCA_001424165.1_Leaf139_LMOJ01000024.1_seq1...aac3_class1	Latent	NA
GCA_001465795.2_ASM146579v2_CP013659.2_seq1...aac3_class1	Latent	NA
GCA_001898575.1_ASM189857v1_MKUD01000003.1_seq1...aac6p_class2	Latent	NA
GCA_002001205.1_ASM200120v1_MUNZ01000188.1_seq1...aac3_class1	Latent	NA
GCA_002037565.1_ASM203756v1_CP017290.1_seq1...aac3_class1	Latent	NA
GCA_002188465.1_ASM218846v1_NINW01000049.1_seq1...aac6p_class2	Latent	NA
GCA_002188635.1_ASM218863v1_NINX01000032.1_seq1...aac6p_class2	Latent	NA
GCA_002192415.1_ASM219241v1_CP021780.1_seq1...aac6p_class2	Latent	NA
GCA_002735645.1_ASM273564v1_PDZG01000062.1_seq1...aac6p_class2	Latent	NA
GCA_002833405.1_ASM283340v1_CP025135.1_seq1...aac3_class1	Latent	NA
GCA_002879635.1_ASM287963v1_PNRG01000001.1_seq1...aac3_class1	Latent	NA
GCA_003254665.1_ASM325466v1_QHGY01000023.1_seq1...aac3_class1	Latent	NA
GCA_003574465.1_ASM357446v1_QOWC01000212.1_seq1...aac3_class1	Latent	NA
GCA_003610495.1_ASM361049v1_RAPK01000006.1_seq1...aac3_class1	Latent	NA
GCA_004681965.1_ASM468196v1_SMLL01000007.1_seq1...aac3_class1	Latent	NA
GCA_007004725.1_ASM700472v1_ML660165.1_seq1...aac3_class1	Latent	NA
GCA_008014775.2_ASM801477v2_CP144914.1_seq1...aac3_class1	Latent	NA
GCA_008973755.1_ASM897375v1_WBOM01000013.1_seq1...aac3_class1	Latent	NA
GCA_009727135.1_ASM972713v1_WOAD01000075.1_seq1...aac3_class1	Latent	NA
GCA_011392435.1_ASM1139243v1_VKNX01000048.1_seq1...aac3_class1	Latent	NA
GCA_013307435.2_ASM1330743v2_CP102845.1_seq1...aac6p_class2	Latent	NA
GCA_013361435.1_ASM1336143v1_JABFYC010000300.1_seq1...aac6p_class2	Latent	NA
GCA_013816785.1_ASM1381678v1_JACDDV010000073.1_seq1...aac3_class1	Latent	NA
GCA_014652635.1_ASM1465263v1_BMZE01000001.1_seq1...aac3_class1	Latent	NA
GCA_015352985.1_ASM1535298v1_JACYXF010000106.1_seq1...aac3_class1	Latent	NA
GCA_016287175.1_ASM1628717v1_JAEEWA010000139.1_seq1...aac6p_class2	Latent	NA
GCA_016791045.1_ASM1679104v1_JAEUNO010000027.1_seq1...aac3_class1	Latent	NA
GCA_016864535.1_ASM1686453v1_CP044009.1_seq1...aac6p_class2	Latent	NA
GCA_016892705.1_ASM1689270v1_JAFEMB010000004.1_seq1...aac3_class1	Latent	NA
GCA_018383585.1_ASM1838358v1_JAHAMK010000005.1_seq1...aac6p_class2	Latent	NA
GCA_018614875.1_ASM1861487v1_JAGGNW010000030.1_seq1...aac3_class1	Latent	NA
GCA_018780075.1_ASM1878007v1_JADMKB010000131.1_seq1...aac3_class1	Latent	NA
GCA_019042655.1_ASM1904265v1_JAHPZO010000019.1_seq1...aac3_class1	Latent	NA
GCA_020595095.1_ASM2059509v1_JAJDOP010000003.1_seq1...aac6p_class2	Latent	NA
GCA_020607655.3_PDT001157441.6_ABDLNK030000089.1_seq1...aac6p_class2	Latent	NA
GCA_021227995.1_ASM2122799v1_CP089301.1_seq1...aac6p_class2	Latent	NA
GCA_021227995.1_ASM2122799v1_CP089301.1_seq2...aac6p_class2	Latent	NA
GCA_022179165.1_ASM2217916v1_BPQI01000118.1_seq1...aac3_class1	Latent	NA
GCA_024345675.1_ASM2434567v1_JAGQBO010000016.1_seq1...aac3_class1	Latent	NA
GCA_027489515.1_ASM2748951v1_JAIXZS010000107.1_seq1...aac3_class1	Latent	NA
GCA_028890485.2_ASM2889048v2_JARCHV010000001.1_seq1...aac3_class1	Latent	NA
GCA_030146585.1_ASM3014658v1_JASLBK010000093.1_seq1...aac3_class1	Latent	NA
GCA_030317115.1_ASM3031711v1_JASZYF010000036.1_seq1...aac3_class1	Latent	NA
GCA_030653975.1_ASM3065397v1_JAURYH010000050.1_seq1...aac3_class1	Latent	NA
GCA_030815975.1_ASM3081597v1_JAUSXL010000001.1_seq1...aac3_class1	Latent	NA
GCA_032983185.1_PDT001951925.1_DAQLBP010000056.1_seq1...aac3_class1	Latent	NA
GCA_034670325.1_ASM3467032v1_JAXMNR010000008.1_seq1...aac6p_class2	Latent	NA
GCA_035295945.1_ASM3529594v1_DATHBW010000064.1_seq1...aac3_class1	Latent	NA
GCA_035323885.1_ASM3532388v1_DAOLCQ010000061.1_seq1...aac3_class1	Latent	NA
GCA_036263715.1_ASM3626371v1_DATAGN010000059.1_seq1...aac3_class1	Latent	NA
GCA_036406195.1_ASM3640619v1_DASWVW010000028.1_seq1...aac6p_class2	Latent	NA
GCA_036515795.1_ASM3651579v1_DATBUT010000607.1_seq1...aac3_class1	Latent	NA
GCA_900102945.1_IMG.taxon_2599185144_annotated_assembly_FNGI01000006.1_seq1...aac3_class1	Latent	NA
GCA_900106595.1_IMG.taxon_2684622904_annotated_assembly_FNNC01000001.1_seq1...aac3_class1	Latent	NA
GCA_902826655.1_RBC061_CADEFR010000003.1_seq1...aac3_class1	Latent	NA
GCA_903989465.1_ASM90398946v1_LR861805.1_seq1...aac6p_class2	Latent	NA
GCA_913775215.1_SP51_2_metabat2_genome_mining.38_sub_CAJYKO010000376.1_seq1...aac3_class1	Latent	NA
GCA_946481355.1_SRR14536430_bin.16_metawrap_v1.3.0_MAG_CAMLNH010000194.1_seq1...aac3_class1	Latent	NA
GCA_946886735.1_SRR17255032_bin.3_metawrap_v1.3.0_MAG_CAMPJG010000015.1_seq1...aac3_class1	Latent	NA
GCA_000092025.1_ASM9202v1_AE007869.2_seq1...aac6p_class2	Latent	NA
GCA_000222685.2_ASM22268v1_AFWJ01000058.1_seq1...aac6p_class2	Latent	NA
GCA_000369645.1_Acin_sp_CIP_64_2_V1_KB850122.1_seq1...aac6p_class2	Established	aac(6')-Ij
GCA_000382265.1_ASM38226v1_KB907981.1_seq1...aac3_class1	Latent	NA
GCA_000472505.1_ASM47250v1_KI421430.1_seq1...aac3_class1	Latent	NA
GCA_000604005.2_ASM60400v2_JAJA02000001.1_seq1...aac6p_class2	Latent	NA
GCA_000695095.2_ASM69509v2_CP011454.1_seq1...aac3_class1	Latent	NA
GCA_000794505.1_AZPAE14688_JTXQ01000096.1_seq1...aac6p_class2	Latent	NA
GCA_001295795.1_ASM129579v1_LJHY01000059.1_seq1...aac3_class1	Latent	NA
GCA_001427105.1_Root154_LMGI01000002.1_seq1...aac3_class1	Latent	NA
GCA_001427505.1_Root604_LMGS01000013.1_seq1...aac6p_class2	Latent	NA
GCA_001442535.1_ASM144253v1_CP013141.1_seq1...aac6p_class2	Latent	NA
GCA_001522865.1_ASM152286v1_LOWB01000075.1_seq1...aac6p_class2	Latent	NA
GCA_001548455.1_ASM154845v1_AP017305.1_seq1...aac6p_class2	Latent	NA
GCA_001598395.1_ASM159839v1_BCYW01000018.1_seq1...aac6p_class2	Latent	NA
GCA_001712795.1_ASM171279v1_KV757771.1_seq1...aac3_class1	Latent	NA
GCA_001899075.1_ASM189907v1_MKVA01000006.1_seq1...aac6p_class2	Latent	NA
GCA_001938935.1_ASM193893v1_MKIP01000052.1_seq1...aac6p_class2	Latent	NA
GCA_001938945.1_ASM193894v1_MKIO01000019.1_seq1...aac6p_class2	Latent	NA
GCA_002256795.1_ASM225679v1_NCIG01000051.1_seq1...aac3_class1	Latent	NA
GCA_002740695.1_ASM274069v1_PDEM01000030.1_seq1...aac3_class1	Latent	NA
GCA_002863005.1_ASM286300v1_PKDG01000013.1_seq1...aac3_class1	Latent	NA
GCA_003044065.1_ASM304406v1_PZJJ01000025.1_seq1...aac3_class1	Latent	NA
GCA_003086775.1_ASM308677v1_CP026001.1_seq1...aac6p_class2	Latent	NA
GCA_003352065.1_ASM335206v1_CP025803.1_seq1...aac3_class1	Latent	NA
GCA_003510825.1_ASM351082v1_DOKO01000045.1_seq1...aac6p_class2	Latent	NA
GCA_003550055.1_ASM355005v1_QXDB01000001.1_seq1...aac6p_class2	Established	aac(6')-Iz
GCA_003751345.1_ASM375134v1_RJKX01000011.1_seq1...aac3_class1	Latent	NA
GCA_004348785.1_ASM434878v1_QQXJ01000001.1_seq1...aac6p_class2	Latent	NA
GCA_007692495.1_ASM769249v1_REBZ01000156.1_seq1...aac3_class1	Latent	NA
GCA_007859305.1_ASM785930v1_VOHE01000008.1_seq1...aac3_class1	Latent	NA
GCA_008124675.1_ASM812467v1_VNHN01000005.1_seq1...aac6p_class2	Latent	NA
GCA_008297955.1_ASM829795v1_VTPY01000008.1_seq1...aac3_class1	Latent	NA
GCA_008312895.1_ASM831289v1_VSSP01000010.1_seq1...aac3_class1	Latent	NA
GCA_008710035.1_ASM871003v1_VYKI01000021.1_seq1...aac6p_class2	Latent	NA
GCA_010781935.1_PDT000277244.3_DAATPV010000018.1_seq1...aac6p_class2	Established	aac(6')-Iaa_1
GCA_012396585.1_ASM1239658v1_JAAXPR010000001.1_seq1...aac6p_class2	Latent	NA
GCA_013085255.1_ASM1308525v1_JABFCX010000003.1_seq1...aac3_class1	Latent	NA
GCA_013423955.1_ASM1342395v1_JACCKX010000001.1_seq1...aac3_class1	Latent	NA
GCA_014397415.1_ASM1439741v1_CP060731.1_seq1...aac3_class1	Latent	NA
GCA_014841505.1_ASM1484150v1_JACYUA010000002.1_seq1...aac3_class1	Latent	NA
GCA_015550205.1_ASM1555020v1_JADNAH010000039.1_seq1...aac6p_class2	Latent	NA
GCA_016741995.1_ASM1674199v1_JACVCO010000008.1_seq1...aac3_class1	Latent	NA
GCA_017312485.1_ASM1731248v1_BMBA01000001.1_seq1...aac6p_class2	Latent	NA
GCA_017498565.1_ASM1749856v1_CP071794.1_seq1...aac3_class1	Latent	NA
GCA_020026895.1_ASM2002689v1_JAINZW010000006.1_seq1...aac3_class1	Latent	NA
GCA_021731785.1_ASM2173178v1_JAKFWS010000082.1_seq1...aac3_class1	Latent	NA
GCA_022179245.1_ASM2217924v1_BPQM01000024.1_seq1...aac3_class1	Latent	NA
GCA_022965755.1_ASM2296575v1_CP095187.1_seq1...aac3_class1	Latent	NA
GCA_023845525.1_ASM2384552v1_JALBWT010000055.1_seq1...aac3_class1	Latent	NA
GCA_024655635.1_ASM2465563v1_JANLGI010000002.1_seq1...aac6p_class2	Latent	NA
GCA_024704525.1_ASM2470452v1_CP102780.1_seq1...aac6p_class2	Latent	NA
GCA_028284365.1_ASM2828436v1_JANQRW010000047.1_seq1...aac6p_class2	Latent	NA
GCA_028462495.1_ASM2846249v1_JAQOWX010000022.1_seq1...aac3_class1	Latent	NA
GCA_028885705.1_ASM2888570v1_JARCFX010000019.1_seq1...aac6p_class2	Latent	NA
GCA_029887935.1_ASM2988793v1_JARXRO010000018.1_seq1...aac6p_class2	Latent	NA
GCA_029888045.1_ASM2988804v1_JARXRN010000021.1_seq1...aac6p_class2	Latent	NA
GCA_030146685.1_ASM3014668v1_JASLBG010000107.1_seq1...aac6p_class2	Latent	NA
GCA_030658505.2_ASM3065850v2_JAUTXR020000024.1_seq1...aac6p_class2	Established	aac(6')-Iz
GCA_030719035.1_ASM3071903v1_CP132203.1_seq1...aac3_class1	Latent	NA
GCA_031181585.1_ASM3118158v1_JAPSKP010000121.1_seq1...aac6p_class2	Latent	NA
GCA_031455995.1_ASM3145599v1_JAVDTV010000003.1_seq1...aac3_class1	Latent	NA
GCA_032065505.1_ASM3206550v1_DAMBLV010000027.1_seq1...aac6p_class2	Latent	NA
GCA_035593985.1_ASM3559398v1_CP141587.1_seq1...aac3_class1	Latent	NA
GCA_035634915.1_ASM3563491v1_DASQCB010000013.1_seq1...aac6p_class2	Latent	NA
GCA_035638955.1_ASM3563895v1_DASQYZ010000416.1_seq1...aac3_class1	Latent	NA
GCA_035715345.1_ASM3571534v1_DASTLD010000031.1_seq1...aac6p_class2	Latent	NA
GCA_035944815.1_ASM3594481v1_DASZAU010000002.1_seq1...aac3_class1	Latent	NA
GCA_035998965.1_ASM3599896v1_DASYHE010000068.1_seq1...aac3_class1	Latent	NA
GCA_036280135.1_ASM3628013v1_DASURI010000552.1_seq1...aac6p_class2	Latent	NA
GCA_036376295.1_ASM3637629v1_DASVAO010000002.1_seq1...aac6p_class2	Latent	NA
GCA_036563435.1_ASM3656343v1_DATCMJ010000001.1_seq1...aac3_class1	Latent	NA
GCA_036697405.1_ASM3669740v1_JBAHWA010000012.1_seq1...aac6p_class2	Latent	NA
GCA_036825855.1_ASM3682585v1_DAISXL010000039.1_seq1...aac3_class1	Latent	NA
GCA_900107485.1_IMG.taxon_2599185206_annotated_assembly_FNQE01000025.1_seq1...aac6p_class2	Latent	NA
GCA_900107725.1_IMG.taxon_2667527380_annotated_assembly_FNQO01000001.1_seq1...aac3_class1	Latent	NA
GCA_902459565.1_LMG_31011_CABPSN010000005.1_seq1...aac6p_class2	Latent	NA
GCA_903644135.1_MAGs_Lobaria_metabat2_1_CAHJXA010000035.1_seq1...aac6p_class2	Latent	NA
GCA_945957345.1_SRR12456161_bin.5_metaWRAP_v1.3_MAG_CAMFKW010000059.1_seq1...aac6p_class2	Latent	NA
GCA_947494755.1_203.fasta_CANLVZ010000006.1_seq1...aac6p_class2	Latent	NA
GCA_000263795.2_Hint_PBC_CP017311.1_seq1...aac3_class1	Latent	NA
GCA_000472505.1_ASM47250v1_AWZR01000007.1_seq1...aac6p_class2	Latent	NA
GCA_000508185.1_SOAPdenovo_for_version_v2.01_of_the_Sphingobium_sp._C100_genome_AYOY01000149.1_seq1...aac6p_class2	Latent	NA
GCA_000568385.1_Halomonas_isolate_BC04_AZQX01000148.1_seq1...aac3_class1	Latent	NA
GCA_000745965.1_ASM74596v1_JQKI01000053.1_seq1...aac6p_class2	Latent	NA
GCA_000799055.1_ZNC0028.1_JTLA01000095.1_seq1...aac6p_class2	Latent	NA
GCA_000812805.1_ASM81280v1_JWJN01000009.1_seq1...aac6p_class2	Latent	NA
GCA_001426275.1_Root423_LMEG01000007.1_seq1...aac6p_class2	Latent	NA
GCA_001429285.1_Root278_LMJJ01000040.1_seq1...aac6p_class2	Latent	NA
GCA_001431415.1_ASM143141v1_LDJI01000008.1_seq1...aac6p_class2	Latent	NA
GCA_001452905.1_WH.SGI.V.07253_LLTN01000071.1_seq1...aac3_class1	Established	aac(3)-If
GCA_001521935.1_ASM152193v1_LOTA01000072.1_seq1...aac6p_class2	Latent	NA
GCA_001591305.1_ASM159130v1_BCUN01000002.1_seq1...aac6p_class2	Latent	NA
GCA_001695785.1_ASM169578v1_MBSQ01000003.1_seq1...aac6p_class2	Latent	NA
GCA_001695855.1_LC163_v1_MBSS01000001.1_seq1...aac6p_class2	Latent	NA
GCA_002483365.1_ASM248336v1_DLHT01000015.1_seq1...aac3_class1	Latent	NA
GCA_002586745.1_ASM258674v1_CP023817.1_seq1...aac6p_class2	Latent	NA
GCA_002763465.1_ASM276346v1_MZMT01000020.1_seq1...aac3_class1	Latent	NA
GCA_002778835.1_ASM277883v1_PEZA01000076.1_seq1...aac3_class1	Latent	NA
GCA_002895945.1_ASM289594v1_NPZB01000002.1_seq1...aac6p_class2	Latent	NA
GCA_002924365.1_ASM292436v1_PQWB01000011.1_seq1...aac6p_class2	Latent	NA
GCA_002930105.1_ASM293010v1_PJRN01000025.1_seq1...aac3_class1	Latent	NA
GCA_003173735.1_ASM317373v1_CP029551.1_seq1...aac3_class1	Latent	NA
GCA_003248505.1_ASM324850v1_QFOA01000029.1_seq1...aac6p_class2	Latent	NA
GCA_003325475.1_ASM332547v1_CP029495.1_seq1...aac6p_class2	Latent	NA
GCA_003337575.1_ASM333757v1_QPJM01000039.1_seq1...aac3_class1	Latent	NA
GCA_003355565.1_ASM335556v1_QJNR01000004.1_seq1...aac6p_class2	Latent	NA
GCA_003609835.1_ASM360983v1_AP017898.1_seq1...aac3_class1	Latent	NA
GCA_003977665.1_ASM397766v1_RYYV01000003.1_seq1...aac3_class1	Latent	NA
GCA_004138165.1_ASM413816v1_RYFF01000020.1_seq1...aac3_class1	Latent	NA
GCA_004151485.1_ASM415148v1_SBFF01000008.1_seq1...aac3_class1	Latent	NA
GCA_004304595.1_ASM430459v1_SIOP01000006.1_seq1...aac3_class1	Latent	NA
GCA_004762035.2_ASM476203v2_SIJK02000002.1_seq1...aac3_class1	Latent	NA
GCA_007556815.1_ASM755681v1_CP041745.1_seq1...aac6p_class2	Latent	NA
GCA_007745435.1_ASM774543v1_CP036316.1_seq1...aac6p_class2	Latent	NA
GCA_008244685.1_ASM824468v1_VTFT01000001.1_seq1...aac6p_class2	Latent	NA
GCA_008244685.1_ASM824468v1_VTFT01000002.1_seq1...aac3_class1	Latent	NA
GCA_008275125.1_ASM827512v1_CP043473.1_seq1...aac6p_class2	Latent	NA
GCA_008369445.1_ASM836944v1_VTWH01000002.1_seq1...aac3_class1	Latent	NA
GCA_010211765.1_ASM1021176v1_PDWO01000005.1_seq1...aac6p_class2	Latent	NA
GCA_011300455.1_ASM1130045v1_CP049869.1_seq1...aac6p_class2	Latent	NA
GCA_013371465.1_ASM1337146v1_JABWDU010000002.1_seq1...aac6p_class2	Latent	NA
GCA_014396585.1_ASM1439658v1_CP060717.1_seq1...aac3_class1	Latent	NA
GCA_014534785.1_ASM1453478v1_JACVVO010000001.1_seq1...aac3_class1	Latent	NA
GCA_014595975.1_ASM1459597v1_JABWGQ010000051.1_seq1...aac3_class1	Latent	NA
GCA_015070875.1_ASM1507087v1_JADDIV010000005.1_seq1...aac3_class1	Latent	NA
GCA_015863205.1_ASM1586320v1_JACBXQ010000002.1_seq1...aac6p_class2	Latent	NA
GCA_016613535.2_ASM1661353v2_CP071518.1_seq1...aac6p_class2	Latent	NA
GCA_016641735.1_ASM1664173v1_JAEDAO010000001.1_seq1...aac6p_class2	Latent	NA
GCA_016652895.1_ASM1665289v1_JAEPRP010000088.1_seq1...aac6p_class2	Latent	NA
GCA_016722785.1_ASM1672278v1_JAEQNE010000001.1_seq1...aac3_class1	Latent	NA
GCA_016774335.1_ASM1677433v1_JAETWA010000042.1_seq1...aac6p_class2	Latent	NA
GCA_016774335.1_ASM1677433v1_JAETWA010000045.1_seq1...aac3_class1	Latent	NA
GCA_018334155.1_ASM1833415v1_JAGXTP010000001.1_seq1...aac6p_class2	Latent	NA
GCA_019264355.1_ASM1926435v1_JAHVAH010000001.1_seq1...aac3_class1	Latent	NA
GCA_019737615.1_ASM1973761v1_JAHKKS010000006.1_seq1...aac6p_class2	Latent	NA
GCA_019744875.1_ASM1974487v1_JAIETU010000005.1_seq1...aac3_class1	Latent	NA
GCA_020051205.1_ASM2005120v1_JAGVJI010000138.1_seq1...aac3_class1	Latent	NA
GCA_020852195.1_ASM2085219v1_JADZBI010000120.1_seq1...aac3_class1	Latent	NA
GCA_021341735.1_ASM2134173v1_JAJTTL010000001.1_seq1...aac6p_class2	Latent	NA
GCA_022179305.1_ASM2217930v1_BPQP01000063.1_seq1...aac3_class1	Latent	NA
GCA_022539275.1_ASM2253927v1_JAKZBW010000029.1_seq1...aac3_class1	Latent	NA
GCA_022565695.1_ASM2256569v1_JAIUME010000007.1_seq1...aac3_class1	Latent	NA
GCA_024666595.1_ASM2466659v1_CP088296.1_seq1...aac6p_class2	Latent	NA
GCA_025264645.1_ASM2526464v1_CP073696.1_seq1...aac6p_class2	Latent	NA
GCA_025264665.1_ASM2526466v1_CP073697.1_seq1...aac6p_class2	Latent	NA
GCA_026225065.1_ASM2622506v1_JAMFSB010000223.1_seq1...aac6p_class2	Latent	NA
GCA_027941955.1_ASM2794195v1_CP115960.1_seq1...aac3_class1	Latent	NA
GCA_028293085.1_ASM2829308v1_JAQGLC010000047.1_seq1...aac3_class1	Latent	NA
GCA_029887935.1_ASM2988793v1_JARXRO010000014.1_seq1...aac3_class1	Latent	NA
GCA_029888045.1_ASM2988804v1_JARXRN010000020.1_seq1...aac3_class1	Latent	NA
GCA_030028855.1_ASM3002885v1_JALDYY010000001.1_seq1...aac6p_class2	Latent	NA
GCA_030246845.1_ASM3024684v1_CP126889.1_seq1...aac3_class1	Latent	NA
GCA_031216755.1_ASM3121675v1_JARUHG010000002.1_seq1...aac6p_class2	Latent	NA
GCA_031373215.1_ASM3137321v1_JANMMI010001031.1_seq1...aac6p_class2	Latent	NA
GCA_031398335.1_ASM3139833v1_JANNNC010000028.1_seq1...aac3_class1	Latent	NA
GCA_031414115.1_ASM3141411v1_JANOGS010000085.1_seq1...aac3_class1	Latent	NA
GCA_031989085.1_ASM3198908v1_DALZXU010000005.1_seq1...aac6p_class2	Latent	NA
GCA_032012565.1_ASM3201256v1_DALZVI010000321.1_seq1...aac6p_class2	Latent	NA
GCA_035474575.1_ASM3547457v1_DATINE010000097.1_seq1...aac3_class1	Latent	NA
GCA_035490815.1_ASM3549081v1_DATJLE010000820.1_seq1...aac3_class1	Latent	NA
GCA_035493195.1_ASM3549319v1_DATJIM010000309.1_seq1...aac3_class1	Latent	NA
GCA_035916955.1_ASM3591695v1_JAWIIV010000008.1_seq1...aac3_class1	Latent	NA
GCA_035999135.1_ASM3599913v1_DASYGZ010000092.1_seq1...aac6p_class2	Latent	NA
GCA_035999185.1_ASM3599918v1_DASYHB010000196.1_seq1...aac6p_class2	Latent	NA
GCA_035999195.1_ASM3599919v1_DASYGY010000004.1_seq1...aac3_class1	Latent	NA
GCA_036170395.1_ASM3617039v1_JAVHPD010000026.1_seq1...aac6p_class2	Latent	NA
GCA_036350735.1_ASM3635073v1_JAZBNR010000046.1_seq1...aac3_class1	Latent	NA
GCA_036383455.1_ASM3638345v1_DASVOH010000748.1_seq1...aac3_class1	Latent	NA
GCA_036563285.1_ASM3656328v1_DATCMR010000011.1_seq1...aac3_class1	Latent	NA
